,word,frequency
1438,rauschen,83
1439,wodurch,83
1440,Welle,83
1441,erweisen,83
1442,Eiche,83
1443,Umb,83
1444,Hi,83
1445,rechnen,83
1446,At,83
1447,wieviel,82
1448,sichern,82
1449,diesmal,82
1450,Versprechen,82
1451,Dieß,82
1452,Urtheil,82
1453,umb,82
1454,munter,82
1455,Linke,82
1456,öffentlich,82
1457,vermutlich,82
1458,Net,82
1459,froh,81
1460,trefflich,81
1461,Beute,81
1462,Brot,81
1463,Pfad,81
1464,Verlangen,81
1465,erlangen,81
1466,berühmt,81
1467,Brod,81
1468,Hieher,81
1469,Los,81
1470,gönnen,81
1471,Ausgang,81
1472,Gebiet,81
1473,gelassen,80
1474,sonderbar,80
1475,Schuldigkeit,80
1476,Stufe,80
1477,blutig,80
1478,tönen,80
1479,Eifer,80
1480,schieben,80
1481,wehen,80
1482,Post,80
1483,erwägen,80
1484,versagen,80
1485,Innerer,80
1486,seitdem,80
1487,August,80
1488,Brunnen,80
1489,Rechte,80
1490,Truppe,80
1491,sauber,80
1492,silbern,79
1493,spanisch,79
1494,Ankunft,79
1495,aufnehmen,79
1496,unterstehen,79
1497,abend,79
1498,zeihen,79
1499,Küche,79
1500,spinnen,79
1501,Glut,79
1502,rüsten,79
1503,schneiden,79
1504,Hir,79
1505,Pag,79
1506,kerkern,78
1507,rollen,78
1508,notwendig,78
1509,anlegen,78
1510,bewachen,78
1511,Leiter,78
1512,ziemt,78
1513,verbieten,78
1514,Abgrund,78
1515,gantzen,78
1516,Reiz,78
1517,Halt,78
1518,anwenden,78
1519,jhm,78
1520,Stärke,77
1521,Hölle,77
1522,aufsetzen,77
1523,Grenze,77
1524,kommend,77
1525,streichen,77
1526,versinken,77
1527,dorthin,77
1528,Lampe,77
1529,englisch,77
1530,beisammen,77
1531,fodern,77
1532,Thut,77
1533,neun,77
1534,gleichsam,77
1535,Armee,77
1536,enthalten,77
1537,vorgehen,77
1538,Aussicht,77
1539,pfeifen,76
1540,rechtschaffen,76
1541,zuviel,76
1542,hereintreten,76
1543,kriechen,76
1544,Inhalt,76
1545,Fisch,76
1546,Bier,76
1547,ermorden,76
1548,besiegen,76
1549,Gabe,76
1550,überwinden,76
1551,Gatte,76
1552,Rad,76
1553,entbehren,76
1554,Köchin,76
1555,Anspruch,75
1556,beobachten,75
1557,Segen,75
1558,Gebot,75
