,word,frequency
1262,Chloris,28
1263,Perseus,28
1264,nacht,28
1265,Orpheus,28
1266,Gib,27
1267,erste,27
1268,kompt,27
1269,darumb,27
1270,danck,27
1271,möcht,27
1272,bleibet,27
1273,schweben,27
1274,blüht,27
1275,Stich,27
1276,kalten,27
1277,fürs,27
1278,Nebel,27
1279,Greuel,27
1280,ärger,27
1281,wünsche,27
1282,Verhängnüß,27
1283,Henckers,27
1284,Eiß,27
1285,Stücke,27
1286,erwerben,27
1287,reich,27
1288,Sarch,27
1289,erbleichen,27
1290,Schrecken,27
1291,vergnüget,27
1292,binden,27
1293,treten,27
1294,verderben,27
1295,schändlich,27
1296,Nutz,27
1297,Bein,27
1298,meint,27
1299,Vetter,27
1300,find,27
1301,herrlich,27
1302,müglich,27
1303,möchten,27
1304,is,27
1305,warum,27
1306,üm,27
1307,furcht,27
1308,anhero,27
1309,General,27
1310,Soldat,27
1311,Keisers,27
1312,Durchleuchtigkeit,27
1313,than,27
1314,tag,27
1315,Staatsmann,27
1316,Prinzeß,27
1317,Schlaff,26
1318,ihme,26
1319,schönsten,26
1320,Thorheit,26
1321,gantzer,26
1322,Messer,26
1323,Gall,26
1324,falln,26
1325,loben,26
1326,Strom,26
1327,feil,26
1328,Sclaven,26
1329,Sünde,26
1330,wenden,26
1331,Geilheit,26
1332,täglich,26
1333,Segen,26
1334,Zucht,26
1335,rühmt,26
1336,Hafen,26
1337,erfreut,26
1338,Streit,26
1339,einst,26
1340,gezogen,26
1341,erfreuet,26
1342,zittern,26
1343,Leiche,26
1344,Pfal,26
1345,Zweck,26
1346,Finger,26
1347,Schlang,26
1348,kleine,26
1349,trifft,26
1350,hoher,26
1351,morgen,26
1352,Rede,26
1353,schreckt,26
1354,werffen,26
1355,alsobald,26
1356,rasend,26
1357,verrathen,26
1358,bewegen,26
1359,Läger,26
1360,Kronen,26
1361,bemüht,26
1362,wolten,26
1363,wohin,26
1364,solten,26
1365,Beystand,26
1366,tollen,26
1367,bißher,26
1368,Kirchen,26
1369,Feindes,26
1370,Dinge,26
1371,ehr,26
1372,Ort,26
1373,Bund,26
1374,Geschlecht,26
1375,bauen,26
1376,beklagen,26
1377,Monsieur,26
1378,sitzen,26
1379,ganz,26
1380,Henker,26
1381,schuld,26
1382,Noht,26
1383,Herodes,26
1384,Tapfferkeit,26
1385,derowegen,26
1386,nich,26
1387,Piso,26
1388,Tamaras,26
1389,Alphonsus,26
1390,nehme,25
1391,neues,25
1392,Todten,25
1393,neu,25
1394,kalte,25
1395,sorgen,25
1396,Schand,25
1397,zeiget,25
1398,Vergnügen,25
1399,blühen,25
1400,entdecken,25
1401,Bette,25
1402,Geduld,25
1403,reinen,25
1404,Gemütte,25
1405,bemühet,25
1406,klug,25
1407,Tyrann,25
1408,färben,25
1409,erblassen,25
1410,seelig,25
1411,liebsten,25
1412,Nachwelt,25
1413,grimmig,25
1414,glaube,25
1415,rechen,25
1416,verletzet,25
1417,Dinst,25
1418,Rad,25
1419,Anschlag,25
1420,findet,25
1421,treuer,25
1422,Nattern,25
1423,schaden,25
1424,Silber,25
1425,paar,25
1426,getragen,25
1427,sterbend,25
1428,verfluchten,25
1429,Tapferkeit,25
