,word,frequency
1145,Ponce,83
1146,Väter,82
1147,Vorsicht,82
1148,besitzen,82
1149,Hochzeit,82
1150,Berg,82
1151,Herrlichkeit,82
1152,Rat,82
1153,stellen,82
1154,wagt,82
1155,Ruf,82
1156,Gemahlin,82
1157,Eifersucht,82
1158,Fürstin,82
1159,näher,82
1160,trug,82
1161,wart,82
1162,sprich,82
1163,gelassen,81
1164,Kräfte,81
1165,vielen,81
1166,gesprochen,81
1167,Person,81
1168,goldnen,81
1169,fürchtet,81
1170,Alte,81
1171,schützen,81
1172,Schau,81
1173,gebrochen,81
1174,ängstlich,81
1175,Schlacht,81
1176,rede,81
1177,is,81
1178,heilgen,81
1179,Verlust,80
1180,Schiff,80
1181,hinab,80
1182,Nimmermehr,80
1183,zerrissen,80
1184,Kirche,80
1185,Hut,80
1186,voller,80
1187,steigt,80
1188,Wirklich,80
1189,vorüber,80
1190,nehmt,80
1191,versteht,80
1192,Freud,80
1193,vorher,80
1194,hebt,80
1195,verdammte,80
1196,Wuth,80
1197,Füße,79
1198,Don,79
1199,Stück,79
1200,stören,79
1201,Spott,79
1202,begegnen,79
1203,vier,79
1204,Erst,79
1205,segne,79
1206,gewonnen,79
1207,vorbei,79
1208,Könnt,79
1209,Wunden,79
1210,Wille,79
1211,suche,78
1212,Treu,78
1213,Lachen,78
1214,Triumph,78
1215,kenn,78
1216,erwarten,78
1217,Geht,78
1218,lebendig,78
1219,treue,78
1220,wen,78
1221,konnt,78
1222,Weibern,78
1223,Weibe,78
1224,braucht,77
1225,jemals,77
1226,drüber,77
1227,verdienen,77
1228,lehren,77
1229,Kopfe,77
1230,gebt,77
1231,holen,77
1232,edles,77
1233,Höre,77
1234,Bräutigam,77
1235,Volks,77
1236,rette,77
1237,Endlich,77
1238,Gesetz,77
1239,langen,76
1240,neues,76
1241,sogleich,76
1242,bereit,76
1243,bester,76
1244,Bette,76
1245,Lieben,76
1246,leb,76
1247,Hauses,76
1248,bewegt,76
1249,Bahn,76
1250,hörst,76
1251,Klagen,76
1252,Sophie,76
1253,Hunger,76
1254,herauf,76
1255,Kaisers,76
1256,Gottheit,75
1257,blind,75
1258,wolle,75
1259,spät,75
1260,Sprich,75
1261,Hütte,75
1262,Tropfen,75
1263,tiefer,75
1264,trinken,75
1265,Mägdlein,75
1266,Beim,75
1267,Schurken,75
1268,Landes,75
1269,Geschichte,75
1270,unmöglich,75
1271,Blicken,75
1272,Leb,75
1273,ruht,75
1274,holden,75
1275,Tante,75
1276,Alten,75
1277,eigenen,74
1278,darin,74
1279,weichen,74
1280,Pein,74
1281,wüßte,74
1282,Ehren,74
1283,erkennen,74
1284,warten,74
1285,sprichst,74
1286,versteh,74
1287,Huld,74
1288,Zug,74
1289,just,74
1290,fängt,74
1291,einsam,74
1292,geschrieben,74
1293,Grunde,74
1294,Gerechtigkeit,74
1295,Pferd,74
1296,Kaum,74
1297,heiligen,74
1298,Ehr,74
1299,gestorben,74
1300,scheiden,74
1301,bekannt,73
1302,kriegen,73
1303,süßer,73
1304,Habt,73
1305,Barmherzigkeit,73
1306,größte,73
1307,Geschenk,73
1308,hatt,73
1309,könntest,73
1310,Burg,73
1311,Theil,73
1312,Verlangen,72
1313,Seufzer,72
1314,dergleichen,72
1315,Geburt,72
1316,Meinung,72
1317,tausendmal,72
1318,geführt,72
1319,mächtig,72
1320,völlig,72
1321,manchmal,72
1322,Fall,72
1323,goldne,72
1324,hoher,72
1325,begegnet,72
1326,eigen,72
1327,Unrecht,72
1328,glücklichen,72
1329,Brot,72
1330,stirbt,72
1331,Acht,72
1332,beym,72
1333,Fiesco,72
1334,verflucht,71
1335,Atem,71
1336,schwarz,71
1337,verbergen,71
1338,Gemüt,71
1339,Wahnsinn,71
1340,tritt,71
1341,Buben,71
1342,Reise,71
1343,Gutes,71
1344,Soldat,71
1345,Frucht,71
1346,Siehst,71
1347,Knie,71
1348,edel,71
1349,einmahl,71
1350,All,70
1351,zuerst,70
1352,Geheimnis,70
1353,Dienste,70
1354,Herrschaft,70
1355,leer,70
1356,Stern,70
1357,höchsten,70
1358,fühlte,70
1359,Nähe,70
1360,Mach,70
1361,fremde,70
1362,Strom,70
1363,quälen,70
1364,unten,70
1365,faßt,70
1366,droht,70
1367,Menge,70
1368,drey,70
1369,Streit,70
1370,verrathen,70
1371,Holla,69
1372,hasse,69
1373,ganzer,69
1374,trifft,69
1375,getroffen,69
1376,Frage,69
1377,Trotz,69
1378,Schöpfung,69
1379,Laster,69
1380,ehrlicher,69
1381,gerührt,69
1382,frisch,69
1383,schämen,69
1384,dacht,69
1385,getragen,69
1386,Magd,69
1387,dennoch,68
1388,Lärm,68
1389,wem,68
1390,zehn,68
1391,wohnt,68
1392,Altar,68
1393,Spur,68
1394,Sehen,68
1395,Oh,68
1396,lieblich,68
1397,trennen,68
1398,verfluchte,68
1399,mitten,68
1400,Hohn,68
1401,verzeih,68
1402,fehlen,68
1403,erscheinen,68
1404,Finger,68
1405,magst,68
1406,jagen,68
1407,Lauf,68
1408,Auweh,68
1409,gesund,68
1410,Kindes,68
1411,bringe,67
1412,drin,67
1413,steckt,67
1414,Gefühle,67
1415,unglückliche,67
1416,Stande,67
1417,Ordnung,67
1418,Körper,67
1419,lösen,67
1420,Berge,67
1421,tat,67
1422,flieht,67
1423,Gruß,67
1424,verbunden,67
1425,gesetzt,67
1426,verzeihen,67
1427,Schlingel,67
1428,ziehn,67
1429,Flucht,67
1430,Geliebter,67
1431,Mädchens,67
1432,Schlange,67
1433,Bosheit,67
1434,vergnügt,67
1435,Liebchen,67
1436,Nachricht,67
1437,rechte,66
1438,Tor,66
1439,höchste,66
1440,Gute,66
1441,gehst,66
1442,wahre,66
1443,Sklaven,66
1444,Stirn,66
1445,Neid,66
1446,höher,66
1447,treuer,66
1448,ehe,66
1449,rauben,66
1450,Bande,66
1451,Schmuck,66
1452,Schoß,66
1453,Beste,66
1454,Raum,66
1455,sinken,66
1456,Gebet,66
1457,Männern,66
1458,zwanzig,66
1459,Weibchen,66
1460,Miß,66
1461,Gurli,66
1462,bestimmt,65
1463,wünschte,65
1464,gewinnen,65
1465,Rosen,65
1466,Schaden,65
1467,Baum,65
1468,Lächeln,65
1469,Haut,65
1470,Rose,65
1471,Respekt,65
1472,schweren,65
1473,quält,65
1474,beten,65
1475,künftig,65
1476,Ihro,65
1477,rührt,65
1478,glücklicher,65
1479,heftig,65
1480,neuer,65
1481,Taten,65
1482,bedaure,65
1483,wurden,65
1484,hernach,65
1485,gefaßt,65
1486,begraben,65
1487,entzückt,65
1488,durchs,65
1489,Roß,65
1490,rettet,65
1491,drein,65
1492,Madame,65
1493,gehorchen,65
1494,Wlasta,65
1495,womit,64
1496,schuld,64
1497,Empfindungen,64
1498,Elender,64
1499,hoffe,64
1500,Schleier,64
1501,Plan,64
1502,Krankheit,64
1503,dürfte,64
1504,kehrt,64
1505,Flügel,64
1506,Wellen,64
1507,tiefen,64
1508,Freundes,64
1509,Gang,64
1510,Bein,64
1511,Wohin,64
1512,richten,64
1513,kommst,64
1514,Bleib,64
1515,Ohnmacht,64
1516,schicken,64
1517,bring,64
1518,heiße,64
1519,seltsam,64
1520,leide,64
1521,Neigung,64
1522,Los,64
1523,Anton,64
1524,Frankreich,63
1525,Wochen,63
